Randal Freitag LINCOLN NATIONAL CORP,Randal Freitag,LINCOLN NATIONAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Scarpa KATE SPADE & CO,Michael Scarpa,KATE SPADE & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Warren KATE SPADE & CO,Andrew Warren,KATE SPADE & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Carrara KATE SPADE & CO,George Carrara,KATE SPADE & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Linko KATE SPADE & CO,Thomas Linko,KATE SPADE & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Kubasik LOCKHEED MARTIN CORP,Christopher Kubasik,LOCKHEED MARTIN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Tanner LOCKHEED MARTIN CORP,Bruce Tanner,LOCKHEED MARTIN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Keegan LOEWS CORP,Peter Keegan,LOEWS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Edelson LOEWS CORP,David Edelson,LOEWS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Manny RANGE RESOURCES CORP,Roger Manny,RANGE RESOURCES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Keszler LONE STAR TECHNOLOGIES,Charles Keszler,LONE STAR TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerald Luterman KEYSPAN CORP,Gerald Luterman,KEYSPAN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven McCann LONGS DRUG STORES CORP,Steven McCann,LONGS DRUG STORES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Buhaly LONGVIEW FIBRE CO,Steven Buhaly,LONGVIEW FIBRE CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtis Stevens LOUISIANA-PACIFIC CORP,Curtis Stevens,LOUISIANA-PACIFIC CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Hull LOWE'S COMPANIES INC,Robert Hull,LOWE'S COMPANIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Cooley LUBRIZOL CORP,Charles Cooley,LUBRIZOL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ernest Pekmezaris LUBYS INC,Ernest Pekmezaris,LUBYS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Gray LUBYS INC,K. Gray,LUBYS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Leslie LUFKIN INDUSTRIES INC,Robert Leslie,LUFKIN INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Boone LUFKIN INDUSTRIES INC,Christopher Boone,LUFKIN INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Smith LYDALL INC,Thomas Smith,LYDALL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erika Turner LYDALL INC,Erika Turner,LYDALL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erika Steiner LYDALL INC,Erika Steiner,LYDALL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Julian LYDALL INC,Robert Julian,LYDALL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Deakin LYDALL INC,Scott Deakin,LYDALL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paris Reece MDC HOLDINGS INC,Paris Reece,MDC HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Anderson MDC HOLDINGS INC,Christopher Anderson,MDC HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vilia Valentine MDC HOLDINGS INC,Vilia Valentine,MDC HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Stephens MDC HOLDINGS INC,John Stephens,MDC HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Martin MDC HOLDINGS INC,Robert Martin,MDC HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vernon Raile MDU RESOURCES GROUP INC,Vernon Raile,MDU RESOURCES GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doran Schwartz MDU RESOURCES GROUP INC,Doran Schwartz,MDU RESOURCES GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M. Madison MAXXAM INC,M. Madison,MAXXAM INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Susan Knight MTS SYSTEMS CORP,Susan Knight,MTS SYSTEMS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Oldenkamp MTS SYSTEMS CORP,Jeffrey Oldenkamp,MTS SYSTEMS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Bolingbroke MACDERMID INC,Gregory Bolingbroke,MACDERMID INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl Laurino MANITOWOC CO,Carl Laurino,MANITOWOC CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Antoniuk MANITOWOC CO,David Antoniuk,MANITOWOC CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Janet Clark MARATHON OIL CORP,Janet Clark,MARATHON OIL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas Neis MARCUS CORP,Douglas Neis,MARCUS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W. Walter HOST HOTELS & RESORTS INC,W. Walter,HOST HOTELS & RESORTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larry Harvey HOST HOTELS & RESORTS INC,Larry Harvey,HOST HOTELS & RESORTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elizabeth Abdoo HOST HOTELS & RESORTS INC,Elizabeth Abdoo,HOST HOTELS & RESORTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Larson HOST HOTELS & RESORTS INC,Gregory Larson,HOST HOTELS & RESORTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Bartley MARSH & MCLENNAN COS,Matthew Bartley,MARSH & MCLENNAN COS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanessa Wittman MARSH & MCLENNAN COS,Vanessa Wittman,MARSH & MCLENNAN COS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Bischoff MARSH & MCLENNAN COS,J. Bischoff,MARSH & MCLENNAN COS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark McGivney MARSH & MCLENNAN COS,Mark McGivney,MARSH & MCLENNAN COS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Smith MARSHALL & ILSLEY CORP,Gregory Smith,MARSHALL & ILSLEY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timothy Wadhams MASCO CORP,Timothy Wadhams,MASCO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Sznewajs MASCO CORP,John Sznewajs,MASCO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Froisland MATERIAL SCIENCES CORP,James Froisland,MATERIAL SCIENCES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Pawlak MATERIAL SCIENCES CORP,James Pawlak,MATERIAL SCIENCES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Farr MATTEL INC,Kevin Farr,MATTEL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon Stetz MCCORMICK & CO INC,Gordon Stetz,MCCORMICK & CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis Kalman MCDERMOTT INTL INC,Francis Kalman,MCDERMOTT INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perry Elders MCDERMOTT INTL INC,Perry Elders,MCDERMOTT INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuart Spence MCDERMOTT INTL INC,Stuart Spence,MCDERMOTT INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Paull MCDONALD'S CORP,Matthew Paull,MCDONALD'S CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Bensen MCDONALD'S CORP,Peter Bensen,MCDONALD'S CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Ozan MCDONALD'S CORP,Kevin Ozan,MCDONALD'S CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Bahash S&P GLOBAL INC,Robert Bahash,S&P GLOBAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Callahan S&P GLOBAL INC,John Callahan,S&P GLOBAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigel Rees MCKESSON CORP,Nigel Rees,MCKESSON CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Beer MCKESSON CORP,James Beer,MCKESSON CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoAnn Reed MEDCO HEALTH SOLUTIONS INC,JoAnn Reed,MEDCO HEALTH SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Rubino MEDCO HEALTH SOLUTIONS INC,Richard Rubino,MEDCO HEALTH SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Schauss MEDIA GENERAL INC  -OLD,John Schauss,MEDIA GENERAL INC  -OLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Woodward MEDIA GENERAL INC  -OLD,James Woodward,MEDIA GENERAL INC  -OLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Ellis MEDTRONIC PLC,Gary Ellis,MEDTRONIC PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Bryson MELLON FINANCIAL CORP,Michael Bryson,MELLON FINANCIAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Rickard CVS HEALTH CORP,David Rickard,CVS HEALTH CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Denton CVS HEALTH CORP,David Denton,CVS HEALTH CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loren McFarland MENTOR CORP,Loren McFarland,MENTOR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael FCMA MENTOR CORP,Michael FCMA,MENTOR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Hinckley MENTOR GRAPHICS CORP,Gregory Hinckley,MENTOR GRAPHICS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Pope MENTOR GRAPHICS CORP,Maria Pope,MENTOR GRAPHICS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terry Troupe MERCANTILE BANKSHARES CORP,Terry Troupe,MERCANTILE BANKSHARES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judy Lewent MERCK & CO,Judy Lewent,MERCK & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Kellogg MERCK & CO,Peter Kellogg,MERCK & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suku Radia MEREDITH CORP,Suku Radia,MEREDITH CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Ceryanec MEREDITH CORP,Joseph Ceryanec,MEREDITH CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Edwards MERRILL LYNCH & CO INC,Jeffrey Edwards,MERRILL LYNCH & CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nelson Chai MERRILL LYNCH & CO INC,Nelson Chai,MERRILL LYNCH & CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas Koman METHODE ELECTRONICS INC,Douglas Koman,METHODE ELECTRONICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Boyer MICHAELS COS INC,Jeffrey Boyer,MICHAELS COS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaine Crowley MICHAELS COS INC,Elaine Crowley,MICHAELS COS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Kaufman MICROS SYSTEMS INC,Gary Kaufman,MICROS SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cynthia Russo MICROS SYSTEMS INC,Cynthia Russo,MICROS SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilbur Stover MICRON TECHNOLOGY INC,Wilbur Stover,MICRON TECHNOLOGY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Foster MICRON TECHNOLOGY INC,Ronald Foster,MICRON TECHNOLOGY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Sonksen MICROSEMI CORP,David Sonksen,MICROSEMI CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Hohener MICROSEMI CORP,John Hohener,MICROSEMI CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Denault ENTERGY CORP,Leo Denault,ENTERGY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Marsh ENTERGY CORP,Andrew Marsh,ENTERGY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elizabeth Nickels MILLER (HERMAN) INC,Elizabeth Nickels,MILLER (HERMAN) INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtis Pullen MILLER (HERMAN) INC,Curtis Pullen,MILLER (HERMAN) INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Bylsma MILLER (HERMAN) INC,Gregory Bylsma,MILLER (HERMAN) INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Stutz MILLER (HERMAN) INC,Jeffrey Stutz,MILLER (HERMAN) INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kathleen Allen MILLIPORE CORP,Kathleen Allen,MILLIPORE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Wagner MILLIPORE CORP,Charles Wagner,MILLIPORE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Zeitler MSA SAFETY INC,Dennis Zeitler,MSA SAFETY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stacy McMahan MSA SAFETY INC,Stacy McMahan,MSA SAFETY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenneth Krause MSA SAFETY INC,Kenneth Krause,MSA SAFETY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Campbell 3M CO,Patrick Campbell,3M CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Gangestad 3M CO,Nicholas Gangestad,3M CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Schober ALLETE INC,Mark Schober,ALLETE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven DeVinck ALLETE INC,Steven DeVinck,ALLETE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Lucareli MODINE MANUFACTURING CO,Michael Lucareli,MODINE MANUFACTURING CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Spengler MGI PHARMA INC,William Spengler,MGI PHARMA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Johnson MOLEX INC,David Johnson,MOLEX INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Banta MOOG INC  -CL A,Robert Banta,MOOG INC  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Scannell MOOG INC  -CL A,John Scannell,MOOG INC  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Fishback MOOG INC  -CL A,Donald Fishback,MOOG INC  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marguerite Duffy RUBY TUESDAY INC,Marguerite Duffy,RUBY TUESDAY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Moore RUBY TUESDAY INC,Michael Moore,RUBY TUESDAY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jill Golder RUBY TUESDAY INC,Jill Golder,RUBY TUESDAY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Devonshire MOTOROLA SOLUTIONS INC,David Devonshire,MOTOROLA SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Meredith MOTOROLA SOLUTIONS INC,Thomas Meredith,MOTOROLA SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Liska MOTOROLA SOLUTIONS INC,Paul Liska,MOTOROLA SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edward Fitzpatrick MOTOROLA SOLUTIONS INC,Edward Fitzpatrick,MOTOROLA SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gino Bonanotte MOTOROLA SOLUTIONS INC,Gino Bonanotte,MOTOROLA SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Coss MURPHY OIL CORP,Steven Coss,MURPHY OIL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Fitzgerald MURPHY OIL CORP,Kevin Fitzgerald,MURPHY OIL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Eckart MURPHY OIL CORP,John Eckart,MURPHY OIL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Merril MYERS INDUSTRIES INC,Donald Merril,MYERS INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greggory Branning MYERS INDUSTRIES INC,Greggory Branning,MYERS INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Brackman MYERS INDUSTRIES INC,Kevin Brackman,MYERS INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edward Borkowski MYLAN NV,Edward Borkowski,MYLAN NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Sheehan MYLAN NV,John Sheehan,MYLAN NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenneth Parks MYLAN NV,Kenneth Parks,MYLAN NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alvaro de BANK OF AMERICA CORP,Alvaro de,BANK OF AMERICA CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Price BANK OF AMERICA CORP,Joseph Price,BANK OF AMERICA CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Noski BANK OF AMERICA CORP,Charles Noski,BANK OF AMERICA CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Thompson BANK OF AMERICA CORP,Bruce Thompson,BANK OF AMERICA CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Donofrio BANK OF AMERICA CORP,Paul Donofrio,BANK OF AMERICA CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Bocian NCR CORP,Peter Bocian,NCR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Fishman NCR CORP,Robert Fishman,NCR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Massetti NCR CORP,Anthony Massetti,NCR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neal Cohen NORTHWEST AIRLINES CORP,Neal Cohen,NORTHWEST AIRLINES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quentin Wright NANOMETRICS INC,Quentin Wright,NANOMETRICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Schaefer NANOMETRICS INC,Gary Schaefer,NANOMETRICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Moniz NANOMETRICS INC,James Moniz,NANOMETRICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Kisling NANOMETRICS INC,Ronald Kisling,NANOMETRICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Andreson NANOMETRICS INC,Jeffrey Andreson,NANOMETRICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeAnne Stewart NASH FINCH CO,LeAnne Stewart,NASH FINCH CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Dimond NASH FINCH CO,Robert Dimond,NASH FINCH CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Patenaude NASHUA CORP,John Patenaude,NASHUA CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Kelly NATIONAL CITY CORP,Jeffrey Kelly,NATIONAL CITY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Tanski NATIONAL FUEL GAS CO,Ronald Tanski,NATIONAL FUEL GAS CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Bauer NATIONAL FUEL GAS CO,David Bauer,NATIONAL FUEL GAS CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trevor Fetter TENET HEALTHCARE CORP,Trevor Fetter,TENET HEALTHCARE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Cancelmi TENET HEALTHCARE CORP,Daniel Cancelmi,TENET HEALTHCARE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy Cook NPC RESTAURANT HOLDINGS LLC,Troy Cook,NPC RESTAURANT HOLDINGS LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randy Lieble NATIONAL PRESTO INDS INC,Randy Lieble,NATIONAL PRESTO INDS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryjo Cohen NATIONAL PRESTO INDS INC,Maryjo Cohen,NATIONAL PRESTO INDS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lewis Chew NATIONAL SEMICONDUCTOR CORP,Lewis Chew,NATIONAL SEMICONDUCTOR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harvey Kamil NBTY INC,Harvey Kamil,NBTY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Collins NBTY INC,Michael Collins,NBTY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dipak Golechha NBTY INC,Dipak Golechha,NBTY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Bunker NATURES SUNSHINE PRODS INC,Stephen Bunker,NATURES SUNSHINE PRODS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Yackira NV ENERGY INC,Michael Yackira,NV ENERGY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dilek Samil NV ENERGY INC,Dilek Samil,NV ENERGY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenn Lockwood NEW JERSEY RESOURCES CORP,Glenn Lockwood,NEW JERSEY RESOURCES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Migliaccio NEW JERSEY RESOURCES CORP,Patrick Migliaccio,NEW JERSEY RESOURCES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Roche NEW PLAN EXCEL REALTY TR,John Roche,NEW PLAN EXCEL REALTY TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Braddon NEW PLAN EXCEL REALTY TR,John Braddon,NEW PLAN EXCEL REALTY TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F. McClain ENERGY EAST CORP,F. McClain,ENERGY EAST CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Kump ENERGY EAST CORP,Robert Kump,ENERGY EAST CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonard Forman NEW YORK TIMES CO  -CL A,Leonard Forman,NEW YORK TIMES CO  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Follo NEW YORK TIMES CO  -CL A,James Follo,NEW YORK TIMES CO  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Robinson NEWELL BRANDS INC,J. Robinson,NEWELL BRANDS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Figuereo NEWELL BRANDS INC,Juan Figuereo,NEWELL BRANDS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas Martin NEWELL BRANDS INC,Douglas Martin,NEWELL BRANDS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Stipancich NEWELL BRANDS INC,John Stipancich,NEWELL BRANDS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard O'Brien NEWMONT MINING CORP,Richard O'Brien,NEWMONT MINING CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russell Ball NEWMONT MINING CORP,Russell Ball,NEWMONT MINING CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Mahoney NEWMONT MINING CORP,Thomas Mahoney,NEWMONT MINING CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Braun NEWPARK RESOURCES,James Braun,NEWPARK RESOURCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregg Piontek NEWPARK RESOURCES,Gregg Piontek,NEWPARK RESOURCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Cargile NEWPORT CORP,Charles Cargile,NEWPORT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Hawley NICOR INC,Richard Hawley,NICOR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Blair NIKE INC  -CL B,Donald Blair,NIKE INC  -CL B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Campion NIKE INC  -CL B,Andrew Campion,NIKE INC  -CL B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Tong NOBLE ENERGY INC,Chris Tong,NOBLE ENERGY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenneth Fisher NOBLE ENERGY INC,Kenneth Fisher,NOBLE ENERGY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Hellman NORDSON CORP,Peter Hellman,NORDSON CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Thaxton NORDSON CORP,Gregory Thaxton,NORDSON CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Koppel NORDSTROM INC,Michael Koppel,NORDSTROM INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Wolf NORFOLK SOUTHERN CORP,Henry Wolf,NORFOLK SOUTHERN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
